exposure,y_family,y_name,event_time,coef,se,t_stat,p_value,N,sig_10,sig_05,sig_01
wstr17,audit_accounting,AuditFee,p1,-.0149078913263066,.010500972,-1.4196677,.15656027,19195,0,0,0
wstr17,audit_accounting,AuditFee,p2,-.0080469204366344,.014780305,-.54443532,.58647531,19195,0,0,0
wstr17,audit_accounting,AuditFee,p3,-.012614498321589,.010845073,-1.1631547,.24552865,19195,0,0,0
wstr17,first_stage,DU_kw,m2,-.0426972116877979,.082090363,-.52012455,.60329294,19222,0,0,0
wstr17,first_stage,DU_kw,m3,-.0620162614333781,.081735685,-.75874156,.44849819,19222,0,0,0
wstr17,first_stage,DU_kw,p0,.1907672775467968,.049117014,3.8839347,.00012206406,19222,1,1,1
wstr17,first_stage,DU_kw,p1,.2624124928339027,.089919686,2.9182987,.0037381363,19222,1,1,1
wstr17,first_stage,DU_kw,p2,.380996787676285,.10091895,3.775275,.00018658173,19222,1,1,1
wstr17,first_stage,DU_kw,p3,.5596846721426388,.13545947,4.1317501,.000044706398,19222,1,1,1
wstr17,first_stage,HardCap_direct_v1,m2,-.0139483626537164,.020390531,-.68406081,.49437204,19222,0,0,0
wstr17,first_stage,HardCap_direct_v1,m3,-.0038404300256617,.023607878,-.16267578,.87086397,19222,0,0,0
wstr17,first_stage,HardCap_direct_v1,p0,-.0503416161302567,.017520778,-2.8732524,.0043009715,19222,1,1,1
wstr17,first_stage,HardCap_direct_v1,p1,-.0038013546318893,.025288682,-.15031841,.88059664,19222,0,0,0
wstr17,first_stage,HardCap_direct_v1,p2,.0197703869908219,.026160877,.75572336,.45030382,19222,0,0,0
wstr17,first_stage,HardCap_direct_v1,p3,.0242484588866179,.037844755,.64073503,.522098,19222,0,0,0
wstr17,first_stage,asset_trade_d,m2,-.0186230503399977,.016252261,-1.1458745,.25259987,19222,0,0,0
wstr17,first_stage,asset_trade_d,m3,-.059668889871755,.019993585,-2.9844019,.0030332191,19222,1,1,1
wstr17,first_stage,asset_trade_d,p0,.029007800377212,.026704513,1.0862509,.27808684,19222,0,0,0
wstr17,first_stage,asset_trade_d,p1,.0401314512950512,.028619155,1.4022584,.16169032,19222,0,0,0
wstr17,first_stage,asset_trade_d,p2,.0705633874305467,.045666646,1.5451844,.12317059,19222,0,0,0
wstr17,first_stage,asset_trade_d,p3,.0581934617434539,.032146435,1.8102617,.071079694,19222,1,0,0
wstr17,first_stage,asset_trade_kw,m2,-.0097196686409626,.0055268449,-1.7586287,.079480864,19222,1,0,0
wstr17,first_stage,asset_trade_kw,m3,-.0175760271010085,.010806453,-1.6264381,.10472185,19222,0,0,0
wstr17,first_stage,asset_trade_kw,p0,.0516357532679494,.011825182,4.3665924,.000016471515,19222,1,1,1
wstr17,first_stage,asset_trade_kw,p1,.0794004631344654,.022306144,3.5595782,.0004206842,19222,1,1,1
wstr17,first_stage,asset_trade_kw,p2,.1021061703494978,.049869515,2.0474668,.041329645,19222,1,1,0
wstr17,first_stage,asset_trade_kw,p3,.1642312196031155,.028582098,5.7459469,1.9334074e-08,19222,1,1,1
wstr17,first_stage,has_data_content,m2,.0417751813519261,.013368919,3.1247988,.0019220789,19220,1,1,1
wstr17,first_stage,has_data_content,m3,.1019288931511154,.017422764,5.8503289,1.0938373e-08,19220,1,1,1
wstr17,first_stage,has_data_content,p0,-.0311724617229617,.019992232,-1.5592288,.11981124,19220,0,0,0
wstr17,first_stage,has_data_content,p1,-.0654843315253811,.023450498,-2.7924497,.0055072554,19220,1,1,1
wstr17,first_stage,has_data_content,p2,-.0945653778276789,.022136958,-4.2718325,.000024777881,19220,1,1,1
wstr17,first_stage,has_data_content,p3,-.1693253004520557,.04467693,-3.789994,.00017626137,19220,1,1,1
wstr17,first_stage,ln_n_paragraphs,m2,.0812220801055383,.058223978,1.3949937,.16386835,19220,0,0,0
wstr17,first_stage,ln_n_paragraphs,m3,.2566490353100613,.069976866,3.6676269,.00028132356,19220,1,1,1
wstr17,first_stage,ln_n_paragraphs,p0,-.086654821671364,.072505556,-1.1951473,.23280756,19220,0,0,0
wstr17,first_stage,ln_n_paragraphs,p1,-.3291533784428848,.11502128,-2.8616738,.0044576018,19220,1,1,1
wstr17,first_stage,ln_n_paragraphs,p2,-.4734561615522357,.15228187,-3.1090777,.0020245151,19220,1,1,1
wstr17,first_stage,ln_n_paragraphs,p3,-.8318110708582097,.12130088,-6.85742,3.0178825e-11,19220,1,1,1
wstr17,first_stage,score1,m2,.1455749783990759,.050088432,2.9063592,.0038803695,19220,1,1,1
wstr17,first_stage,score1,m3,.1725341357754268,.073370941,2.3515322,.019228674,19220,1,1,0
wstr17,first_stage,score1,p0,-.1622328725204047,.050642531,-3.2034905,.0014774811,19220,1,1,1
wstr17,first_stage,score1,p1,-.3104331116421558,.077993646,-3.9802361,.000083118357,19220,1,1,1
wstr17,first_stage,score1,p2,-.3723605289696351,.10182741,-3.6567807,.00029304909,19220,1,1,1
wstr17,first_stage,score1,p3,-.5667761979635977,.092077903,-6.1553984,1.9783475e-09,19220,1,1,1
wstr17,first_stage,score2,m2,.0509692449318188,.039349958,1.2952808,.19604427,19220,0,0,0
wstr17,first_stage,score2,m3,.1090690227498525,.037897762,2.8779807,.0042384653,19220,1,1,1
wstr17,first_stage,score2,p0,.1152746750570426,.042493396,2.7127666,.0069893016,19220,1,1,1
wstr17,first_stage,score2,p1,.0210949333547368,.058178257,.36259136,.71712059,19220,0,0,0
wstr17,first_stage,score2,p2,-.1411477890806997,.072676763,-1.942131,.052892327,19220,1,0,0
wstr17,first_stage,score2,p3,-.1501094739062517,.052658409,-2.8506269,.0046118582,19220,1,1,1
wstr17,first_stage,strict_at_d,m2,.0030316866691313,.011862733,.25556391,.79843193,19222,0,0,0
wstr17,first_stage,strict_at_d,m3,-.0298067292491009,.020006485,-1.4898534,.13712874,19222,0,0,0
wstr17,first_stage,strict_at_d,p0,.0137597247205957,.023158992,.59414178,.55278635,19222,0,0,0
wstr17,first_stage,strict_at_d,p1,.0367213278571622,.019017735,1.930899,.054271828,19222,1,0,0
wstr17,first_stage,strict_at_d,p2,.0518622505600822,.029804533,1.7400793,.082690261,19222,1,0,0
wstr17,first_stage,strict_at_d,p3,.0384894405769816,.01638517,2.3490415,.019355806,19222,1,1,0
wstr17,first_stage,strict_at_kw,m2,-.0038822020269478,.002841596,-1.3662047,.17271814,19222,0,0,0
wstr17,first_stage,strict_at_kw,m3,-.0067166559036929,.0029230537,-2.2978215,.022138473,19222,1,1,0
wstr17,first_stage,strict_at_kw,p0,.0189819452346948,.003909003,4.8559556,1.7820207e-06,19222,1,1,1
wstr17,first_stage,strict_at_kw,p1,.0220255360444823,.0080509558,2.7357664,.0065283403,19222,1,1,1
wstr17,first_stage,strict_at_kw,p2,.0369433341017283,.022845753,1.6170768,.10672797,19222,0,0,0
wstr17,first_stage,strict_at_kw,p3,.0550443122979231,.0093579087,5.8821168,9.1818988e-09,19222,1,1,1
wstr17,mismatch_x,NarrHardGap_direct_v1,m2,.0209891947763255,.013081923,1.6044426,.10948379,19222,0,0,0
wstr17,mismatch_x,NarrHardGap_direct_v1,m3,.0455390947981371,.009381786,4.8539901,1.7986968e-06,19222,1,1,1
wstr17,mismatch_x,NarrHardGap_direct_v1,p0,.0027902897706336,.010797209,.25842696,.79622346,19222,0,0,0
wstr17,mismatch_x,NarrHardGap_direct_v1,p1,-.0336975337211107,.012788896,-2.6349058,.0087756626,19222,1,1,1
wstr17,mismatch_x,NarrHardGap_direct_v1,p2,-.0598035652768447,.012170907,-4.9136486,1.3539259e-06,19222,1,1,1
wstr17,mismatch_x,NarrHardGap_direct_v1,p3,-.0577912605610413,.01101224,-5.2479115,2.6187607e-07,19222,1,1,1
wstr17,mismatch_x,NarrHardVerified_direct_v1,m2,-.0083877803423743,.0079853134,-1.0504009,.2942307,19222,0,0,0
wstr17,mismatch_x,NarrHardVerified_direct_v1,m3,-.0222278133496299,.010754704,-2.0667992,.039459746,19222,1,1,0
wstr17,mismatch_x,NarrHardVerified_direct_v1,p0,-.0184615222425309,.0086762086,-2.1278329,.034022454,19222,1,1,0
wstr17,mismatch_x,NarrHardVerified_direct_v1,p1,.0118929811999664,.012274716,.96890068,.33323807,19222,0,0,0
wstr17,mismatch_x,NarrHardVerified_direct_v1,p2,.0099248395712241,.016014814,.61972868,.53582418,19222,0,0,0
wstr17,mismatch_x,NarrHardVerified_direct_v1,p3,.0081293833570106,.014583886,.55742234,.57758152,19222,0,0,0
wstr17,mismatch_x,NarrHardWashing_direct_v1,m2,.037453636668423,.01958598,1.9122677,.056626547,19222,1,0,0
wstr17,mismatch_x,NarrHardWashing_direct_v1,m3,.0838495592940504,.020452956,4.0996304,.000051068349,19222,1,1,1
wstr17,mismatch_x,NarrHardWashing_direct_v1,p0,.0010927745644493,.016230457,.067328639,.94635707,19222,0,0,0
wstr17,mismatch_x,NarrHardWashing_direct_v1,p1,-.0588972833426368,.027282896,-2.1587622,.031521671,19222,1,1,0
wstr17,mismatch_x,NarrHardWashing_direct_v1,p2,-.064687247956473,.021964628,-2.9450645,.0034364085,19222,1,1,1
wstr17,mismatch_x,NarrHardWashing_direct_v1,p3,-.0781788918485488,.022584731,-3.4615819,.00060082925,19222,1,1,1
wstr17,pricing_efficiency,PriceDelay,m2,-.0006639977311253,.0082493071,-.080491334,.93589073,19222,0,0,0
wstr17,pricing_efficiency,PriceDelay,m3,.0078821835703267,.0073014633,1.0795348,.28106418,19222,0,0,0
wstr17,pricing_efficiency,PriceDelay,p0,.0033888817587104,.009377758,.36137441,.71802926,19222,0,0,0
wstr17,pricing_efficiency,PriceDelay,p1,-.0015259128147528,.0079470212,-.19201066,.84784091,19222,0,0,0
wstr17,pricing_efficiency,PriceDelay,p2,.0120472626134485,.0059635434,2.0201516,.044099722,19222,1,1,0
wstr17,pricing_efficiency,PriceDelay,p3,.0173930394571559,.0067030382,2.5947995,.0098472247,19222,1,1,1
wstr17,pricing_efficiency,SYNCH,m2,.0011658282543392,.049308017,.023643786,.98114967,19207,0,0,0
wstr17,pricing_efficiency,SYNCH,m3,.0098087880685109,.032470442,.30208358,.76276088,19207,0,0,0
wstr17,pricing_efficiency,SYNCH,p0,-.0832329027288582,.045905594,-1.813132,.070634991,19207,1,0,0
wstr17,pricing_efficiency,SYNCH,p1,-.0259986046005152,.052449886,-.49568465,.62041605,19207,0,0,0
wstr17,pricing_efficiency,SYNCH,p2,-.010829530629046,.051685609,-.209527,.83415407,19207,0,0,0
wstr17,pricing_efficiency,SYNCH,p3,.0631624536614995,.044022761,1.4347682,.15221179,19207,0,0,0
wstr17,valuation,TobinQ,m2,-.0336032890680985,.041158192,-.81644231,.41478118,19222,0,0,0
wstr17,valuation,TobinQ,m3,-.1793217362997802,.07332138,-2.4456952,.014930262,19222,1,1,0
wstr17,valuation,TobinQ,p0,-.0161373787190407,.033401575,-.48313227,.62929225,19222,0,0,0
wstr17,valuation,TobinQ,p1,.0194140951389048,.050172918,.38694373,.69902402,19222,0,0,0
wstr17,valuation,TobinQ,p2,.047941515970639,.062267896,.76992345,.44184464,19222,0,0,0
wstr17,valuation,TobinQ,p3,.1367029160504285,.068844147,1.9856868,.047817998,19222,1,1,0
